MotherShip.UTCGregorian   MotherShip.motherVNB.X    MotherShip.motherVNB.Y    MotherShip.motherVNB.Z    MotherShip.motherVNB.VX   MotherShip.motherVNB.VY   MotherShip.motherVNB.VZ   
02 Jan 2028 21:36:00.000   657.4243073608151         -9.094947017729282e-13    48910.32869297019         2.637320429189266         0                         -3.616898447411643e-16    
02 Jan 2028 21:50:24.000   714.4653793085997         -2.273736754432321e-13    48941.47916924069         2.63714564824781          5.551115123125783e-17     -3.122502256758253e-17    
02 Jan 2028 22:04:48.000   770.2758310444715         2.273736754432321e-13     48975.18657336586         2.637028717055908         5.551115123125783e-17     -9.71445146547012e-17     
02 Jan 2028 22:19:12.000   824.7435767875025         0                         49011.39241950639         2.636970194138308         0                         -1.97758476261356e-16     
02 Jan 2028 22:33:36.000   877.7592565718593         0                         49050.03340337959         2.636970505415543         0                         1.665334536937735e-16     
02 Jan 2028 22:48:00.000   929.2162912639199         4.547473508864641e-13     49091.04149882284         2.637029951783243         5.551115123125783e-17     -2.949029909160572e-17    
02 Jan 2028 23:02:24.000   979.0109357272395         0                         49134.34410191353         2.637148725638518         0                         5.377642775528102e-17     
02 Jan 2028 23:16:48.000   1027.042269025628         4.547473508864641e-13     49179.86415255708         2.637326938548043         0                         1.474514954580286e-16     
02 Jan 2028 23:31:12.000   1073.21219603619          0                         49227.52023862506         2.637564662486599         0                         -9.71445146547012e-17     
02 Jan 2028 23:45:36.000   1117.425495751016         4.547473508864641e-13     49277.22675138665         2.637861993423085         0                         -5.204170427930421e-17    
03 Jan 2028 00:00:00.000   1159.590807444941         0                         49328.89396126295         2.638219024723051         -2.775557561562891e-17    -3.816391647148976e-17    
03 Jan 2028 00:14:24.000   1199.632800282631         -9.094947017729282e-13    49382.42821848603         2.638634229161284         -5.551115123125783e-17    -5.204170427930421e-17    
03 Jan 2028 00:28:48.000   1237.464577753284         -4.547473508864641e-13    49437.73263832329         2.639107937585154         -2.775557561562891e-17    4.85722573273506e-17      
03 Jan 2028 00:43:12.000   1273.010586250437         0                         49494.70659981754         2.639639415331298         0                         1.040834085586084e-17     
03 Jan 2028 00:57:36.000   1306.199138306138         -9.094947017729282e-13    49553.24620175248         2.640227888551936         0                         0                         
03 Jan 2028 01:12:00.000   1336.962902290937         -9.094947017729282e-13    49613.24445555459         2.640872524164078         -2.775557561562891e-17    -1.387778780781446e-17    
03 Jan 2028 01:26:24.000   1365.239236320392         0                         49674.59145445975         2.641572414843906         -2.775557561562891e-17    -2.081668171172169e-17    
03 Jan 2028 01:40:48.000   1390.970425487585         0                         49737.17455634884         2.642326568962718         0                         1.214306433183765e-17     
03 Jan 2028 01:55:12.000   1414.103863179615         -9.094947017729282e-13    49800.87862196033         2.643133905358156         -2.775557561562891e-17    1.734723475976807e-18     
03 Jan 2028 02:09:36.000   1434.592166415068         0                         49865.5861931972          2.643993249946355         -2.775557561562891e-17    -5.724587470723463e-17    
03 Jan 2028 02:24:00.000   1452.393277930156         0                         49931.17774885942         2.64490333673253          -2.775557561562891e-17    1.613292832658431e-16     
03 Jan 2028 02:38:24.000   1467.47054342373          -9.094947017729282e-13    49997.53190774348         2.6458628081986           4.163336342344337e-17     9.194034422677078e-17     
03 Jan 2028 02:52:48.000   1479.792773254247         0                         50064.52565007945         2.646870218439648         -1.387778780781446e-17    4.336808689942018e-17     
03 Jan 2028 03:07:12.000   1489.334305644634         0                         50132.03458044563         2.64792403702433          0                         -4.683753385137379e-17    
03 Jan 2028 03:21:36.000   1496.075056084029         0                         50199.9331239046          2.649022652179375         0                         1.769417945496343e-16     
03 Jan 2028 03:36:00.000   1500.000567507714         -9.094947017729282e-13    50268.09480383191         2.650164375343825         0                         1.07552855510562e-16      
03 Jan 2028 03:50:24.000   1501.102048965288         0                         50336.39244705213         2.651347444372337         -6.938893903907228e-18    8.500145032286355e-17     
03 Jan 2028 04:04:48.000   1499.376410360675         -9.094947017729282e-13    50404.69846158278         2.652570027825634         3.469446951953614e-17     1.283695372222837e-16     
03 Jan 2028 04:19:12.000   1494.826284929788         9.094947017729282e-13     50472.8850512736          2.653830227758069         -6.938893903907228e-18    1.322726650432315e-16     
03 Jan 2028 04:33:36.000   1487.460040448437         0                         50540.824499284           2.655126083541535         -3.469446951953614e-18    -1.593777193553692e-16    
03 Jan 2028 04:48:00.000   1477.291782488954         0                         50608.38938283808         2.656455574211445         -1.734723475976807e-17    -1.11672823766007e-16     
03 Jan 2028 05:02:24.000   1464.341335872474         9.094947017729282e-13     50675.45285969925         2.657816621849122         1.734723475976807e-17     2.168404344971009e-18     
03 Jan 2028 05:16:48.000   1448.634219597726         0                         50741.88889977            2.659207093836349         0                         -1.331400267812199e-16    
03 Jan 2028 05:31:12.000   1430.201605467567         9.094947017729282e-13     50807.57255329673         2.660624806335532         -6.938893903907228e-18    -4.250072516143177e-17    
03 Jan 2028 05:45:36.000   1409.080263160102         0                         50872.38017928545         2.662067525752421         -4.85722573273506e-17     -4.77048955893622e-17     
03 Jan 2028 06:00:00.000   1385.312483073559         0                         50936.18973486653         2.663532972710721         0                         5.377642775528102e-17     
03 Jan 2028 06:14:24.000   1358.946007024031         0                         50998.88098648428         2.665018824172594         -2.775557561562891e-17    -9.367506770274758e-17    
03 Jan 2028 06:28:48.000   1330.033918767099         0                         51060.33579486262         2.666522717123534         4.163336342344337e-17     -1.925543058334256e-16    
03 Jan 2028 06:43:12.000   1298.634550632435         9.094947017729282e-13     51120.438326911           2.668042251150323         1.387778780781446e-17     -1.734723475976807e-17    
03 Jan 2028 06:57:36.000   1264.811355365267         0                         51179.07532912895         2.669574992444903         2.775557561562891e-17     1.387778780781446e-16     
03 Jan 2028 07:12:00.000   1228.632791665134         0                         51236.13633365805         2.671118476705457         -2.775557561562891e-17    -2.012279232133096e-16    
03 Jan 2028 07:26:24.000   1190.17217274694          0                         51291.51392573074         2.672670213446577         0                         -7.806255641895632e-17    
03 Jan 2028 07:40:48.000   1149.507538218018         9.094947017729282e-13     51345.10393830144         2.674227689177548         -2.775557561562891e-17    -2.029626466892864e-16    
03 Jan 2028 07:55:12.000   1106.721483167292         -9.094947017729282e-13    51396.80570761268         2.675788371957914         5.551115123125783e-17     2.081668171172169e-17     
03 Jan 2028 08:09:36.000   1061.901014112218         0                         51446.52225569007         2.677349714552618         -2.775557561562891e-17    -3.816391647148976e-17    
03 Jan 2028 08:24:00.000   1015.137354576468         0                         51494.16055092357         2.678909160109482         0                         -4.510281037539698e-17    
03 Jan 2028 08:38:24.000   966.5257933105931         0                         51539.63165314124         2.680464144283503         0                         6.938893903907228e-17     
03 Jan 2028 08:52:48.000   916.1654705753472         0                         51582.85095875437         2.682012101049859         -2.775557561562891e-17    2.42861286636753e-17      
03 Jan 2028 09:07:12.000   864.1592048866123         -4.547473508864641e-13    51623.73835898342         2.683550466134415         2.775557561562891e-17     0                         
03 Jan 2028 09:21:36.000   810.6132656222126         -4.547473508864641e-13    51662.21844619777         2.685076682001584         2.775557561562891e-17     0                         
03 Jan 2028 09:36:00.000   755.6371831074202         -4.547473508864641e-13    51698.22066085423         2.686588201650689         5.551115123125783e-17     -1.040834085586084e-17    
03 Jan 2028 09:50:24.000   699.3435053994265         0                         51731.67948021081         2.68808249374531          -5.551115123125783e-17    -2.081668171172169e-17    
03 Jan 2028 10:04:48.000   641.8475905656703         4.547473508864641e-13     51762.53454643195         2.689557046559959         0                         1.07552855510562e-16      
