MotherShip.UTCGregorian   MotherShip.motherRIC.X    MotherShip.motherRIC.Y    MotherShip.motherRIC.Z    MotherShip.motherRIC.VX   MotherShip.motherRIC.VY   MotherShip.motherRIC.VZ   
02 Jan 2028 22:04:48.000   48981.2436015245          2.131628207280301e-12     2.273736754432321e-13     0.04146974101031518       -4.440892098500626e-16    5.551115123125783e-17     
02 Jan 2028 22:19:12.000   49018.33115137949         -2.557953848736361e-12    0                         0.04436756981952986       0                         0                         
02 Jan 2028 22:33:36.000   49057.88660536805         -6.536993168992922e-13    0                         0.04718151209926377       0                         0                         
02 Jan 2028 22:48:00.000   49099.83501352215         -7.958078640513122e-13    4.547473508864641e-13     0.04990589461396491       -4.440892098500626e-16    5.551115123125783e-17     
02 Jan 2028 23:02:24.000   49144.09662144088         -1.023181539494544e-12    0                         0.05253525080391563       0                         0                         
02 Jan 2028 23:16:48.000   49190.58704555509         -1.13686837721616e-13     4.547473508864641e-13     0.05506432034690573       4.440892098500626e-16     0                         
02 Jan 2028 23:31:12.000   49239.21743145356         1.70530256582424e-13      0                         0.05748804938980392       -4.440892098500626e-16    0                         
02 Jan 2028 23:45:36.000   49289.89466458749         1.591615728102624e-12     4.547473508864641e-13     0.059801593527066         -4.440892098500626e-16    0                         
03 Jan 2028 00:00:00.000   49342.52152334977         -1.307398633798584e-12    0                         0.06200036874174573       0                         -2.775557561562891e-17    
03 Jan 2028 00:14:24.000   49396.99723272093         5.684341886080801e-14     -9.094947017729282e-13    0.06408065968741866       4.440892098500626e-16     -5.551115123125783e-17    
03 Jan 2028 00:28:48.000   49453.21755962427         3.979039320256561e-13     -4.547473508864641e-13    0.06603822260284015       -4.440892098500626e-16    -2.775557561562891e-17    
03 Jan 2028 00:43:12.000   49511.0748959738          1.13686837721616e-13      0                         0.0678694398507982        0                         0                         
03 Jan 2028 00:57:36.000   49570.45859501814         -5.684341886080801e-14    -9.094947017729282e-13    0.06957093984409833       4.440892098500626e-16     0                         
03 Jan 2028 01:12:00.000   49631.25522499628         -4.547473508864641e-13    -9.094947017729282e-13    0.0711396191468591        4.440892098500626e-16     -2.775557561562891e-17    
03 Jan 2028 01:26:24.000   49693.34879377595         2.842170943040401e-13     0                         0.07257265597641113       0                         -2.775557561562891e-17    
03 Jan 2028 01:40:48.000   49756.62098227024         2.273736754432321e-13     0                         0.0738675183191575        0                         0                         
03 Jan 2028 01:55:12.000   49820.9514286418          3.410605131648481e-13     -9.094947017729282e-13    0.07502196885624368       0                         -2.775557561562891e-17    
03 Jan 2028 02:09:36.000   49886.21794719579         -1.477928890381008e-12    0                         0.07603406633155223       0                         -2.775557561562891e-17    
03 Jan 2028 02:24:00.000   49952.29682028617         -1.818989403545856e-12    0                         0.07690216609790244       0                         -2.775557561562891e-17    
03 Jan 2028 02:38:24.000   50019.06303262432         3.410605131648481e-13     -9.094947017729282e-13    0.07762491933204307       0                         4.163336342344337e-17     
03 Jan 2028 02:52:48.000   50086.39051897469         -2.160049916710705e-12    0                         0.07820127145127459       -4.440892098500626e-16    -1.387778780781446e-17    
03 Jan 2028 03:07:12.000   50154.15244871522         -5.684341886080801e-12    0                         0.07863046058078463       4.440892098500626e-16     0                         
03 Jan 2028 03:21:36.000   50222.22143850203         -4.263256414560601e-13    0                         0.07891201542687744       4.440892098500626e-16     0                         
03 Jan 2028 03:36:00.000   50290.46984180559         1.378452907374594e-12     -9.094947017729282e-13    0.07904575319159007       0                         0                         
03 Jan 2028 03:50:24.000   50358.76996060422         -2.103206497849897e-12    0                         0.07903177707437507       -4.440892098500626e-16    -6.938893903907228e-18    
03 Jan 2028 04:04:48.000   50426.99432469708         1.051603248924948e-12     -9.094947017729282e-13    0.07887047363843497       0                         3.469446951953614e-17     
03 Jan 2028 04:19:12.000   50495.01590277197         1.499245172453811e-12     9.094947017729282e-13     0.07856250976992363       -4.440892098500626e-16    -6.938893903907228e-18    
03 Jan 2028 04:33:36.000   50562.7083772157          -2.779110275241692e-12    0                         0.0781088291821023        -4.440892098500626e-16    -3.469446951953614e-18    
03 Jan 2028 04:48:00.000   50629.94634537515         3.346656285430072e-12     0                         0.07751064880770939       4.440892098500626e-16     -1.734723475976807e-17    
03 Jan 2028 05:02:24.000   50696.6055873916          2.188471626141109e-12     9.094947017729282e-13     0.07676945423562147       4.440892098500626e-16     1.734723475976807e-17     
03 Jan 2028 05:16:48.000   50762.56327470858         1.946887095982675e-12     0                         0.07588699515194991       0                         0                         
03 Jan 2028 05:31:12.000   50827.69821062915         -7.815970093361102e-13    9.094947017729282e-13     0.07486528022180167       0                         -6.938893903907228e-18    
03 Jan 2028 05:45:36.000   50891.89102689919         7.389644451905042e-13     0                         0.07370657159810655       8.881784197001252e-16     -4.85722573273506e-17     
03 Jan 2028 06:00:00.000   50955.02443706687         -1.56319401867222e-12     0                         0.07241337860079693       -8.881784197001252e-16    0                         
03 Jan 2028 06:14:24.000   51016.98340870023         -8.526512829121202e-14    0                         0.07098845223246973       0                         -2.775557561562891e-17    
03 Jan 2028 06:28:48.000   51077.65540536489         -2.273736754432321e-12    0                         0.06943477790417149       -4.440892098500626e-16    4.163336342344337e-17     
03 Jan 2028 06:43:12.000   51136.93055348167         -9.094947017729282e-13    9.094947017729282e-13     0.06775556945615424       4.440892098500626e-16     1.387778780781446e-17     
03 Jan 2028 06:57:36.000   51194.70186756943         9.663381206337363e-13     0                         0.06595426169641184       4.440892098500626e-16     2.775557561562891e-17     
03 Jan 2028 07:12:00.000   51250.86540672216         4.661160346586257e-12     0                         0.06403450409780771       0                         -2.775557561562891e-17    
03 Jan 2028 07:26:24.000   51305.32049012277         3.126388037344441e-12     0                         0.06200015290005112       4.440892098500626e-16     0                         
03 Jan 2028 07:40:48.000   51357.96983930924         -2.330580173293129e-12    9.094947017729282e-13     0.05985526486422895       4.440892098500626e-16     -2.775557561562891e-17    
03 Jan 2028 07:55:12.000   51408.71977969682         1.534772309241816e-12     -9.094947017729282e-13    0.05760408911844968       0                         5.551115123125783e-17     
03 Jan 2028 08:09:36.000   51457.48036941749         1.477928890381008e-12     0                         0.05525106080993034       4.440892098500626e-16     -2.775557561562891e-17    
03 Jan 2028 08:24:00.000   51504.16560524934         1.080024958355352e-12     0                         0.05280079244050573       0                         0                         
03 Jan 2028 08:38:24.000   51548.69351448795         3.979039320256561e-13     0                         0.05025806779692822       0                         0                         
03 Jan 2028 08:52:48.000   51590.9863464786          -1.70530256582424e-13     0                         0.04762783293471257       0                         -2.775557561562891e-17    
03 Jan 2028 09:07:12.000   51630.97067931386         0                         -4.547473508864641e-13    0.04491518959601772       0                         2.775557561562891e-17     
03 Jan 2028 09:21:36.000   51668.57757524451         2.273736754432321e-13     -4.547473508864641e-13    0.04212538606222813       4.440892098500626e-16     2.775557561562891e-17     
03 Jan 2028 09:36:00.000   51703.74267933483         6.821210263296962e-13     -4.547473508864641e-13    0.03926381023237504       0                         5.551115123125783e-17     
03 Jan 2028 09:50:24.000   51736.40636130236         1.13686837721616e-12      0                         0.03633598013844258       4.440892098500626e-16     -5.551115123125783e-17    
03 Jan 2028 10:04:48.000   51766.51379994674         1.4210854715202e-12       4.547473508864641e-13     0.03334753653094567       4.440892098500626e-16     0                         
