xx 2000R06 IAU Theory of Nutation (1320 term) (Sorted for largest A terms, then for largest F terms)
xx  a1  a2  a3  a4  a5  a6  a7  a8  a9 a10 a11 a12 a13            A         B          C       D        E          F         G         H     #  all are 1e-06"
  0   0   1  -1   0   0   0   0  -2   0   0   0   0   0        -26.6         0          0       0     -7.8          0         0         0   173
  1   0  -2  -4  -1   0   0   0   0   0   0   0   0   0         26.3         0       13.1       0      0.2       -0.1         0         0   174
  0   0   0   0   0   0   0   1   0   1   0   0   0   2        -26.2         0       11.4       0      0.0        0.0         0         0   175
  4   0   2   0   2   0   0   0   0   0   0   0   0   0        -25.9         0       10.9       0      0.2        0.1         0         0   176
  1   0  -2   0   1   0   0   0   0   0   0   0   0   0         25.3         0      -13.8       0      0.1        0.0         0         0   177
  2   1   2  -2   2   0   0   0   0   0   0   0   0   0         25.2         0      -10.8       0      0.0        0.0         0         0   178
  1   1   2  -2   1   0   0   0   0   0   0   0   0   0         24.5         0      -12.8       0      0.0        0.0         0         0   179
  0   1   2   1   2   0   0   0   0   0   0   0   0   0        -24.5         0       10.4       0      0.1        0.0         0         0   180
  1   0   4  -2   2   0   0   0   0   0   0   0   0   0         24.3         0      -10.4       0     -0.1        0.0         0         0   181
  0   0   0   0   0   0   8 -13   0   0   0   0   0   0         23.5         0          0       0     33.4          0         0         0   182
  2   0  -2  -2  -1   0   0   0   0   0   0   0   0   0        -23.1         0      -12.0       0      0.0        0.0         0         0   183
  1   0  -2   1  -1   0   0   0   0   0   0   0   0   0         22.9         0       12.8       0      0.0        0.0         0         0   184
  2  -2   0  -2   0   0   0   0   0   0   0   0   0   0         22.8         0        0.1       0      0.0        0.0         0         0   185
  1   0   0   0   0   0 -18  16   0   0   0   0   0   0        -22.6         0          0       0     10.1          0         0         0   186
  0   0   0   0   3   0   0   0   0   0   0   0   0   0        -21.9         0        4.3       0      0.0        0.0         0         0   187
  1   0   0   0   0   0 -10   3   0   0   0   0   0   0         21.9         0          0       0      8.9          0         0         0   188
  0   2   0  -2   0   0   0   0   0   0   0   0   0   0        -21.3         0       -0.4       0      0.0        0.0         0         0   189
  1   1   0   0  -1   0   0   0   0   0   0   0   0   0        -20.8         0      -11.2       0      0.1        0.0         0         0   190
  2   0  -2  -4  -1   0   0   0   0   0   0   0   0   0         20.8         0       10.5       0      0.1        0.0         0         0   191
  0   0   0   0   0   0   5  -7   0   0   0   0   0  -2        -20.2         0       -8.7       0      0.0        0.0         0         0   192
  0   1   0   2   1   0   0   0   0   0   0   0   0   0         19.9         0      -10.2       0      0.0        0.0         0         0   193
  1   0  -4   0  -1   0   0   0   0   0   0   0   0   0        -19.7         0      -10.0       0     -0.1        0.0         0         0   194
  2   0   2   2   1   0   0   0   0   0   0   0   0   0        -19.2         0        9.4       0      0.2        0.1         0         0   195
  0   0   2  -3   2   0   0   0   0   0   0   0   0   0        -18.8         0        8.3       0      0.0        0.0         0         0   196
  1   0   0  -4  -1   0   0   0   0   0   0   0   0   0         18.7         0        9.6       0      0.0        0.0         0         0   197
  0   0   4   0   2   0   0   0   0   0   0   0   0   0         18.6         0       -7.9       0     -0.1        0.0         0         0   198
  0   0   0   0   0   0   0   4   0  -2   0   0   0   2        -18.4         0        8.0       0     -0.3       -0.1         0         0   199
  2   0   0  -2  -2   0   0   0   0   0   0   0   0   0        -17.5         0       -7.5       0      0.0        0.0         0         0   200
  0   0   1  -1   1   0   0  -1   0   0  -1   0   0   0         17.4         0       -9.3       0      8.4        4.5         0         0   201
  1   1  -2  -4  -2   0   0   0   0   0   0   0   0   0         17.4         0        7.5       0      0.1        0.0         0         0   202
  0   0   0   0   0   0   0   1   0  -2   0   0   0   0        -16.6         0          0       0     26.9          0         0         0   203
  0   0   0   0   0   0   0   2   0   1   0   0   0   2         16.3         0       -7.2       0     -1.2       -0.5         0         0   204
  1   0   2   4   2   0   0   0   0   0   0   0   0   0        -16.3         0        6.9       0      0.2        0.1         0         0   205
  3   0   0  -4   0   0   0   0   0   0   0   0   0   0        -16.1         0       -0.1       0      0.0        0.0         0         0   206
  1   1  -2   0  -2   0   0   0   0   0   0   0   0   0         15.9         0        6.9       0      0.0        0.0         0         0   207
